p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.309296585728793e-10,0.3308451737899172,0.857,0.77,3.4072956433425956e-5,2,COMMD6
1.0130882033079866e-9,0.735431830371443,0.373,0.26,3.708004132927562e-5,2,SPSB3
1.0542597165118135e-9,0.4646787900704009,0.63,0.534,3.8586959884048886e-5,2,ATP6V1G1
1.6564164868413484e-9,0.4011887182024074,0.741,0.64,6.0626499834880197e-5,2,PCBP1
1.9967119866424563e-9,0.43775829534587785,0.65,0.559,7.308165542310055e-5,2,CNBP
2.4493908975163388e-9,0.4360306929989386,0.684,0.601,8.965015623999552e-5,2,SP100
3.4348604311086515e-9,0.30285159524778615,0.878,0.828,1.2571932663900775e-4,2,OAZ1
3.6679753812749877e-9,0.734077737239982,0.375,0.269,1.3425156693004582e-4,2,PARVG
3.811003607461724e-9,0.6101005068529277,0.503,0.392,1.3948654303670656e-4,2,SYTL1
4.360409897001557e-9,0.8213638444305612,0.257,0.153,1.59595362640154e-4,2,COL19A1
4.939419752391699e-9,0.6585428130553416,0.4,0.292,1.8078770235728856e-4,2,LYPLAL1
7.124250361994384e-9,0.38369526625035477,0.794,0.719,2.6075468749935647e-4,2,PTPRCAP
7.591576469284503e-9,0.4356830365695181,0.653,0.581,2.778592903522821e-4,2,COX6B1
7.870740968590964e-9,0.4937090039532078,0.575,0.472,2.880769901913979e-4,2,FCRL1
8.717224861660338e-9,0.6880286295994154,0.444,0.344,3.1905914716163e-4,2,MRPS21
1.0643499279986876e-8,0.40066029751911425,0.598,0.492,3.8956271714679966e-4,2,TBC1D10C
1.177859730220545e-8,0.4238522344214797,0.703,0.616,4.311084398580217e-4,2,GSTK1
1.2070045600295275e-8,0.6048926426677355,0.413,0.297,4.4177573901640736e-4,2,CD24
1.243000806719016e-8,0.3631740037880016,0.81,0.752,4.54950725267227e-4,2,MIF
1.284481709221694e-8,0.28033918022431736,0.888,0.816,4.701331503922322e-4,2,HINT1
1.3684262039863972e-8,0.8472706317244452,0.324,0.227,5.008576749210613e-4,2,ZNF581
1.4650365718467828e-8,0.5664125138436598,0.451,0.354,5.362180356616409e-4,2,NIBAN3
1.565241023925609e-8,0.41298151406422146,0.758,0.668,5.728938671670122e-4,2,PSME1
2.3610497289013492e-8,0.6450792767363314,0.415,0.315,8.641678112751828e-4,2,GMFG
2.4416543674870876e-8,0.8612040782947656,0.251,0.153,8.93669915043949e-4,2,AC022182.1
2.648035935524955e-8,0.3931722348938911,0.703,0.626,9.692076327614887e-4,2,LINC00926
3.693336843344038e-8,0.6658294648765519,0.4,0.291,0.0013517982180323513,2,COCH
4.283475821396576e-8,0.5609190615408198,0.333,0.23,0.0015677949853893608,2,ZRSR2
5.335774477342945e-8,0.27522106898242304,0.897,0.847,0.0019529468164522913,2,PPIA
6.132750066497905e-8,0.36289575663873963,0.8,0.738,0.0022446478518388983,2,SNHG29
6.253417183419687e-8,0.5389491098986625,0.51,0.407,0.0022888132233034398,2,SCIMP
8.871590348363917e-8,0.6819576602552744,0.339,0.24,0.0032470907834046773,2,AIM2
8.993163795029241e-8,0.3460562964490257,0.779,0.719,0.0032915878806186526,2,UQCRB
1.1265843735502311e-7,0.46937389521436634,0.49,0.395,0.004123411465631201,2,LY86
1.1913976558892307e-7,0.6024133443910863,0.385,0.286,0.0043606345603201735,2,APPL1
1.2083787045773795e-7,0.7283440915987601,0.328,0.236,0.0044227868966236665,2,ECH1
1.463963653488366e-7,0.5193943333730984,0.526,0.428,0.0053582533681327685,2,PSIP1
1.4992196335693503e-7,0.5127292832052306,0.49,0.401,0.005487293780827179,2,RCSD1
1.5617188459305852e-7,0.5575221371640244,0.505,0.424,0.005716047147990535,2,SOD1
2.0902475530236002e-7,0.7966452247439064,0.282,0.194,0.007650515068821679,2,DHRS7
2.1421459301491336e-7,0.815825357090675,0.299,0.207,0.007840468318938844,2,LYL1
2.3058264594616868e-7,0.4208102572622098,0.617,0.531,0.00843955542427572,2,ATP5PO
3.331879157412086e-7,0.6856888330517218,0.37,0.272,0.012195010904043976,2,JCHAIN
3.6867550784817035e-7,0.3693887774826441,0.349,0.244,0.013493892262750882,2,CCDC200
4.618300670130682e-7,0.6153610001863535,0.385,0.291,0.01690344228274531,2,PDCD6
5.705083388492926e-7,0.41112780145047445,0.615,0.546,0.02088117571022296,2,SSR2
8.824263900454774e-7,0.4870725842294097,0.564,0.482,0.03229768830205452,2,UBE2J1
9.096602702744393e-7,0.6764428178416708,0.343,0.257,0.03329447555231475,2,LTA4H
9.4014988817564e-7,0.6633946494738017,0.377,0.286,0.034410426057116604,2,APEX1
1.1040600293563678e-6,0.43876969115116593,0.539,0.458,0.04040970113447242,2,EVL
1.2838488650246559e-6,0.6334463871533371,0.36,0.272,0.04699015230876743,2,RNASEH2B
1.2938506714192674e-6,0.6812019057651548,0.267,0.18,0.047356228424616606,2,PSMD4
1.3069275839589522e-6,0.7910953953878191,0.25,0.168,0.04783485650048161,2,PSMB8-AS1
1.5772639965303303e-6,0.42530469421024286,0.32,0.224,0.05772943953700662,2,TMEM107
1.960878104566109e-6,0.3188171689286903,0.737,0.687,0.07177009950522416,2,RIPOR2
2.0004169209342717e-6,0.6955633751719296,0.309,0.226,0.07321725972311528,2,PLEKHF2
2.6148316657927516e-6,0.36980927081888626,0.688,0.632,0.0957054537996805,2,EIF3E
3.3424791059811904e-6,0.406838917649502,0.638,0.57,0.12233807775801755,2,EVI2B
3.525578833576391e-6,0.5876180150549565,0.413,0.339,0.12903971088772948,2,BIRC3
5.169807442831245e-6,0.4394966479807919,0.451,0.359,0.1892201222150664,2,S100A4
5.358923709429419e-6,0.5076033376057913,0.394,0.314,0.19614196668882614,2,TRAF3IP3
5.450356460695914e-6,0.4516759761020371,0.469,0.385,0.19948849681793115,2,TMEM156
6.0703628210747905e-6,0.5432473640261378,0.434,0.36,0.22218134961415842,2,WASHC1
7.242669580191529e-6,0.46125528477151767,0.531,0.47,0.26508894930459015,2,PHB2
7.311646472857659e-6,0.6107004263074974,0.31,0.231,0.2676135725530632,2,ANP32A
7.3311458325535236e-6,0.5494293643100535,0.326,0.242,0.2683272686172915,2,IFI16
7.458946189567071e-6,0.5276911362774829,0.383,0.303,0.27300488948434437,2,ATP5MF
8.550412636165887e-6,0.5824182941115132,0.341,0.26,0.3129536528963076,2,HOPX
1.0534121160331963e-5,0.4086601749030663,0.451,0.379,0.38555936858931017,2,FBL
1.1659793865292952e-5,0.3553563623140449,0.451,0.374,0.4267601152635873,2,PACS1
1.2374838930052504e-5,0.43159860652404813,0.552,0.502,0.4529314796788517,2,APRT
1.3998745559157496e-5,0.4684846973262454,0.383,0.309,0.5123680862107235,2,DRAM2
1.6624666928183414e-5,0.48596288521562403,0.417,0.344,0.6084794342384411,2,RBIS
1.6984499945035053e-5,0.7162294108158476,0.25,0.178,0.6216496824882279,2,EGLN2
1.8364303827423014e-5,0.3357150076058599,0.644,0.586,0.6721518843875097,2,ANAPC16
2.063191852918011e-5,0.6233069068705968,0.339,0.262,0.7551488500865212,2,LINC01781
2.157420276761302e-5,0.3137606168952687,0.573,0.524,0.7896373954974042,2,HCLS1
2.3714853655023098e-5,0.43755555066331225,0.495,0.434,0.8679873586275004,2,TUBB
2.4329503556290436e-5,0.6044035583529699,0.253,0.182,0.8904841596637862,2,IRF2
2.756884716322024e-5,0.6079126265542626,0.293,0.221,1,2,INO80E
2.8971306988643495e-5,0.3304504257790557,0.657,0.612,1,2,FCMR
2.976718295086202e-5,0.5487186423700309,0.373,0.291,1,2,SP140L
3.1381904521845414e-5,0.25158981594576524,0.752,0.7,1,2,GPSM3
3.146579542736503e-5,0.3823988509512639,0.349,0.273,1,2,TNFAIP8
3.2298808926434065e-5,0.628592037940237,0.33,0.257,1,2,LINC00623
3.297547568660342e-5,0.6089918734738773,0.358,0.289,1,2,NDUFB10
3.404086584141325e-5,0.359139019993669,0.512,0.439,1,2,TBCA
3.4906440726534384e-5,0.42910403263299673,0.45,0.379,1,2,ANXA6
3.949558864574734e-5,0.583153889869177,0.337,0.273,1,2,MRPL52
4.0820771963535554e-5,0.3418698114198764,0.419,0.336,1,2,SNX29
4.171655526391211e-5,0.4455563782790472,0.457,0.393,1,2,POU2AF1
4.1832969991488595e-5,0.46426475455773314,0.453,0.387,1,2,REX1BD
4.252548911120443e-5,0.5135537760180859,0.309,0.235,1,2,IL16
4.27093955617693e-5,0.7441828599545586,0.293,0.228,1,2,SRP9
4.2873011581925016e-5,0.25399796104820993,0.541,0.465,1,2,NSD3
4.815886035173746e-5,0.6829227649094581,0.255,0.189,1,2,TRADD
5.267745952600894e-5,0.3422367196753161,0.463,0.387,1,2,POLR1D
5.476847267430153e-5,0.38965185454035145,0.552,0.498,1,2,ST13
5.9449269510200404e-05,0.4583507865275286,0.373,0.306,1,2,OCIAD1
6.14266220405066e-5,0.565886997699486,0.297,0.226,1,2,IFNAR1
6.494767704539524e-5,0.3727648181321522,0.51,0.453,1,2,CSNK2B
6.505826944549014e-5,0.43328979450389893,0.293,0.221,1,2,PARM1
6.663982654008503e-5,0.3763307057353287,0.657,0.614,1,2,SEC62
6.914355715953635e-5,0.32104955804800617,0.55,0.484,1,2,COX5B
7.057360989937935e-5,0.6204419017426428,0.251,0.184,1,2,SH2B2
8.041431829071569e-5,0.6249458152736398,0.291,0.227,1,2,CSTB
8.449855221690411e-5,0.6828661132601779,0.269,0.201,1,2,TCTN1
8.552878060369777e-5,0.30878144359770043,0.579,0.521,1,2,CNN2
8.776968302442033e-5,0.32582564115231744,0.461,0.392,1,2,CD40
9.025147039500568e-5,0.44121220434642394,0.425,0.355,1,2,VPS28
9.046370141156074e-5,0.501433824788172,0.371,0.31,1,2,TRAPPC5
9.627210293243398e-5,0.5248800267234125,0.366,0.307,1,2,C1QBP
1.0632244995856265e-4,0.41669163672431786,0.558,0.502,1,2,TCEA1
1.0834300303792134e-4,0.5864502033837323,0.299,0.231,1,2,P2RY10
1.1650201909367142e-4,0.5529818558312136,0.339,0.275,1,2,ATP5PB
1.3222761750127308e-4,0.5775993103970896,0.312,0.241,1,2,BCL11A
1.3822514326129214e-4,0.48218223769451735,0.413,0.351,1,2,LDHB
1.4342945445068185e-4,0.3110243392772446,0.604,0.559,1,2,ARL6IP4
1.5562689891785017e-4,0.4214133056583232,0.318,0.249,1,2,IL4R
1.7035341255892505e-4,0.6036585021169697,0.288,0.226,1,2,TMPO
1.7038016243276763e-4,0.4585458748463504,0.461,0.405,1,2,TSTD1
1.7655309136689758e-4,0.3597661714193888,0.48,0.428,1,2,SPCS1
1.925519664239697e-4,0.4648141870839316,0.354,0.293,1,2,ATP5MPL
1.9333996337894048e-4,0.5935773793466417,0.29,0.224,1,2,AIP
1.9344524484237485e-4,0.3983570622784125,0.432,0.38,1,2,TMEM154
2.0530826462829236e-4,0.4365915622500422,0.337,0.265,1,2,ATP5PD
2.0845247046243892e-4,0.6100432739332964,0.305,0.243,1,2,SNX22
2.1047967818909336e-4,0.4302346087182134,0.413,0.352,1,2,PSME2
2.105441263498217e-4,0.4405056036809051,0.307,0.243,1,2,AP1G2
2.1074225388532312e-4,0.5454738294883595,0.272,0.208,1,2,CCT6A
2.1123687445205792e-4,0.32973113188200015,0.478,0.408,1,2,BCAS4
2.1272306083143755e-4,0.6022269229052255,0.309,0.248,1,2,UQCR10
2.153332413234788e-4,0.3044183691504929,0.665,0.643,1,2,HLA-DMB
2.1992038568265698e-4,0.5783697898215978,0.31,0.248,1,2,ACBD3
2.4044283949857152e-4,0.34507524416351276,0.381,0.313,1,2,ERICH1
2.466344257569822e-4,0.36064194795897175,0.495,0.439,1,2,CDK13
2.5350314294240604e-4,0.2917971158126911,0.718,0.681,1,2,SNRPD2
2.652228985728008e-4,0.2981510291175824,0.589,0.549,1,2,ANP32B
2.733165324935249e-4,0.4286486078771217,0.385,0.326,1,2,ARL6IP5
3.020518046227766e-4,0.5535610143963234,0.25,0.192,1,2,PNKD
3.13577564601709e-4,0.34467980410796106,0.427,0.369,1,2,STRBP
3.186076307478349e-4,0.28798054616076374,0.398,0.332,1,2,PDE7A
3.3098395949072767e-4,0.33279535992089826,0.328,0.264,1,2,ANKRD10
3.385128854255214e-4,0.38696513411437033,0.333,0.268,1,2,AP1S2
3.568748956513442e-4,0.43916482459148803,0.429,0.377,1,2,SELENOF
3.9796987384767935e-4,0.26695300869247185,0.41,0.343,1,2,ATM
4.0762543989999485e-4,0.2936173068647697,0.448,0.381,1,2,TNFRSF14
4.2020396119492044e-4,0.44061682094315224,0.35,0.292,1,2,TMEM256
4.3853106827317903e-4,0.5250046166913599,0.392,0.345,1,2,ATP5MC3
4.6189794355926264e-4,0.6524597901550968,0.257,0.202,1,2,MARCH9
5.198388615257613e-4,0.29228216053133194,0.615,0.568,1,2,CHCHD10
5.337221739623936e-4,0.4405575539051584,0.402,0.355,1,2,BIN1
5.74974093055874e-4,0.5367071978773539,0.261,0.202,1,2,TP53INP1
5.863141771956638e-4,0.5552434148586325,0.269,0.21,1,2,BIN2
5.89867796025796e-4,0.5030703014580189,0.28,0.219,1,2,TRAF5
6.050911433178822e-4,0.3070502283419858,0.484,0.424,1,2,ITGA4
6.231217063091489e-4,0.47711932881091734,0.337,0.28,1,2,CHURC1
6.2366611657109e-4,0.3043016965566868,0.594,0.564,1,2,PRR13
6.48541970649531e-4,0.4943035667113673,0.37,0.309,1,2,FAM30A
6.504401642725971e-4,0.4009487203324219,0.335,0.281,1,2,METTL26
6.922221040879238e-4,0.42208301255751696,0.35,0.293,1,2,SUZ12
7.082377680471056e-4,0.5406700586690616,0.341,0.283,1,2,PLPP5
7.681074270831021e-4,0.38598377439621345,0.44,0.39,1,2,NT5C
7.84765410523753e-4,0.5534644024281332,0.263,0.207,1,2,BTK
8.353866303980278e-4,0.287314981460259,0.501,0.45,1,2,NUCKS1
8.427270778775983e-4,0.32282691801788965,0.57,0.523,1,2,LSM7
8.493898523101395e-4,0.5186256342315857,0.341,0.292,1,2,FDFT1
8.695671953480452e-4,0.29700883138854384,0.562,0.501,1,2,ITM2B
8.858382492827064e-4,0.3887786802773275,0.286,0.227,1,2,CYBC1
9.050543009050374e-4,0.5083767875335993,0.341,0.285,1,2,GNG5
9.303386793636719e-4,0.3206173136255536,0.499,0.454,1,2,C9orf16
9.580422049691124e-4,0.2939970304184972,0.434,0.373,1,2,CTSH
9.987519250928738e-4,0.3622007159815518,0.288,0.227,1,2,NUDC
0.0010301198384668718,0.3039263376871625,0.45,0.4,1,2,DEK
0.0010372114851866902,0.4864536243212676,0.274,0.221,1,2,MARCH7
0.0011750638330702203,0.3288122569598081,0.404,0.351,1,2,COPE
0.0012013223401595096,0.3211132335585,0.4,0.346,1,2,EBLN3P
0.0012036249911579712,0.48021104913222046,0.299,0.242,1,2,CBX3
0.001211093490640036,0.45721244733988187,0.35,0.302,1,2,ATP5PF
0.0012260045396500544,0.252044194717289,0.524,0.469,1,2,ISG20
0.0013548822894477184,0.503664850181583,0.301,0.25,1,2,RAB24
0.0013837079171011147,0.41554043425311443,0.356,0.305,1,2,EID1
0.0014934699239464871,0.4708901266652058,0.318,0.268,1,2,STAP1
0.0015856600561390587,0.3672233765702684,0.261,0.206,1,2,LYPLA1
0.0016628169096114989,0.28932656739899687,0.39,0.329,1,2,IGHG1
0.0017081451673139612,0.5075189651366738,0.291,0.238,1,2,AL627171.2
0.0018111557955337453,0.4128188365761649,0.339,0.282,1,2,CHD9
0.001829843199960693,0.5137674242888399,0.314,0.264,1,2,PRMT1
0.0018487775680327567,0.45007416233645064,0.295,0.241,1,2,HLA-DOB
0.0018582949508198416,0.4599586254410885,0.417,0.384,1,2,DDT
0.0020194695419885997,0.3619495407083301,0.465,0.422,1,2,KTN1
0.002251811219121893,0.6897448605707738,0.255,0.202,1,2,IGHE
0.002378292126494864,0.27450054778385813,0.554,0.507,1,2,RASGRP2
0.0025694132173226035,0.4274147114583585,0.291,0.239,1,2,MICOS13
0.002719884652127406,0.2583438732295149,0.49,0.442,1,2,SYPL1
0.002785376913848527,0.36229502859061136,0.436,0.399,1,2,TPI1
0.002814011258847975,0.34873072770448993,0.392,0.344,1,2,NOTCH2
0.0028529469079360916,0.4277759386915221,0.364,0.32,1,2,TRMT112
0.0029994778561155994,0.29170094823082815,0.448,0.399,1,2,CPNE5
0.002999704064979161,0.367928506982755,0.33,0.282,1,2,SNX6
0.003306463854169898,0.5219592588783535,0.255,0.208,1,2,AC243960.1
0.0033076797865854227,0.42576404510027216,0.28,0.231,1,2,PSMB3
0.0033890917710080455,0.3703009756707409,0.459,0.43,1,2,ETS1
0.0034005144950815798,0.27033352685919,0.627,0.618,1,2,MZT2B
0.0034753453194630245,0.3863160531559665,0.411,0.369,1,2,SPIB
0.0034827956271731467,0.40344496581059575,0.293,0.245,1,2,TIAL1
0.003715078333174979,0.3954619257434135,0.35,0.296,1,2,STX7
0.003719227844156202,0.3160286592786453,0.375,0.328,1,2,WAS
0.003796315873393107,0.38881070917241317,0.301,0.251,1,2,VAMP8
0.003797282259603266,0.4555153604982872,0.305,0.259,1,2,RUBCNL
0.0038634769601461594,0.4069141435487338,0.337,0.295,1,2,NDUFB1
0.003969588594193784,0.47713493039649735,0.288,0.24,1,2,ACP1
0.003980102380762828,0.41829554299651245,0.307,0.265,1,2,VPS29
0.004138247571358114,0.3049665838245445,0.383,0.334,1,2,LAT2
0.0041733771813069215,0.37328336070438967,0.411,0.385,1,2,C19orf53
0.004265517586461097,0.4307297502279784,0.39,0.344,1,2,BCL2
0.004280301292878711,0.44593354225058207,0.371,0.341,1,2,PARP1
0.0043588990905458185,0.37526218863872,0.469,0.447,1,2,NDUFA3
0.00444018619226688,0.2811377324695862,0.37,0.325,1,2,NEDD8
0.004780722727531836,0.5276571865709121,0.276,0.237,1,2,FRG1
0.004781510696602443,0.37995909305905523,0.259,0.207,1,2,FAM117A
0.004827793955582942,0.5064745971776097,0.278,0.235,1,2,SSBP1
0.004942703149994127,0.29037876693660103,0.379,0.33,1,2,CAP1
0.005565242819532965,0.3375159842341321,0.288,0.237,1,2,PPP1R14A
0.005850479544931502,0.2594306588511542,0.45,0.417,1,2,R3HDM4
0.00601052616615373,0.3482334105494508,0.347,0.302,1,2,SRSF1
0.006473957495719071,0.32928572832784714,0.406,0.364,1,2,ATP5MD
0.006499588358102049,0.4214253348635847,0.263,0.217,1,2,OCIAD2
0.006899165128548537,0.4372113730990668,0.31,0.267,1,2,PKIG
0.006899667472563307,0.3886252429501243,0.356,0.318,1,2,NDUFB4
0.006961833584099572,0.2838194430602722,0.448,0.413,1,2,GYPC
0.006971470188114956,0.2900985593734342,0.448,0.408,1,2,NDUFA11
0.007261337487205827,0.2627612550263562,0.337,0.287,1,2,AC119396.1
0.007349978438377387,0.37963925042189794,0.322,0.281,1,2,BCAP31
0.0077036749740257175,0.2992577645265344,0.583,0.577,1,2,SMDT1
0.00920025994355231,0.42595267377632307,0.251,0.211,1,2,RANBP1
1.6155275017360142e-249,4.419731363038444,0.681,0.037,5.9129922091039854e-245,3,SOX5
3.11207121742161e-188,3.615158869151562,0.746,0.11,1.1390491862884835e-183,3,FCRL5
3.605805468150409e-173,3.061529484428607,0.829,0.182,1.3197608593977314e-168,3,ZEB2
2.3460983915800077e-172,3.4142120974554766,0.697,0.102,8.586954723021986e-168,3,FGR
8.395080294445183e-148,4.251046719090496,0.456,0.031,3.0726833385698813e-143,3,HCK
4.96147428791996e-134,4.882943145557657,0.373,0.018,1.8159492041215844e-129,3,SIGLEC6
8.064148360456194e-130,4.685789166935588,0.36,0.017,2.951558941410572e-125,3,ITGAX
1.4360536998572011e-129,6.93587337745162,0.293,0.003,5.256100146847342e-125,3,DTX1
2.0885562477000297e-128,3.050652190443631,0.658,0.133,7.644324722206879e-124,3,FCRL3
5.447307121690184e-127,1.3301062457058226,0.997,0.966,1.9937688796098243e-122,3,MS4A1
9.89850116440941e-124,2.5520138965703283,0.863,0.403,3.6229504111854884e-119,3,CIB1
3.3980444800207287e-121,2.925368437575874,0.715,0.196,1.2437182601323869e-116,3,IFI30
1.630810571767405e-118,2.4260537082073403,0.782,0.255,5.968929773725879e-114,3,SYK
1.866494963544134e-108,3.2258696226538888,0.433,0.05,6.831558216067885e-104,3,TUBB6
6.321029596817047e-107,3.2231541129780337,0.466,0.066,2.3135600427310074e-102,3,TNFRSF1B
7.708798205591556e-104,3.2860239195758645,0.446,0.058,2.8214972312285656e-99,3,RIN3
1.1174177480527322e-100,3.333572137601927,0.461,0.07,4.089860699647805e-96,3,PLD4
1.3831817360147047e-93,4.652643742549198,0.259,0.011,5.0625834719874206e-89,3,ENC1
1.443393509320737e-91,3.4647056183831935,0.365,0.042,5.282964583464829e-87,3,CD68
2.1386140626150372e-90,2.3676898636401105,0.57,0.136,7.827541330577297e-86,3,FCGR2B
6.435685759879668e-89,1.397379413582485,0.943,0.845,2.355525344973557e-84,3,CD79A
1.6767555219360292e-88,2.1235074703077754,0.793,0.386,6.1370928858380605e-84,3,PSAP
3.466421457573786e-85,3.5831770749613474,0.308,0.029,1.2687449176865814e-80,3,GPR137B
1.6409355651541487e-84,0.6522195522624825,0.984,0.996,6.0059882620207e-80,3,CD74
7.089894281947528e-84,2.091484834531315,0.746,0.315,2.5949722061356147e-79,3,ITGB2
3.7291834606617116e-80,2.4368173439264824,0.575,0.163,1.364918438436793e-75,3,MPP6
4.0588745723728504e-79,2.541758382855746,0.513,0.123,1.485588682234187e-74,3,FCRLA
7.981495790939352e-79,2.9116727834592777,0.381,0.058,2.9213072744417125e-74,3,CBLB
8.704774169599047e-77,2.623762001165061,0.51,0.125,3.186034393814947e-72,3,CEMIP2
3.198739851854337e-73,2.6816471570963123,0.456,0.101,1.1707707731772058e-68,3,GRN
6.222630141814233e-72,2.4454456065506784,0.35,0.052,2.2775448582054275e-67,3,TFEC
1.134235497343047e-71,1.918699476616606,0.645,0.225,4.1514153438252865e-67,3,ITGB2-AS1
7.28831917857904e-70,3.5159301170965946,0.267,0.027,2.6675977025517144e-65,3,ADAP1
9.589628102364266e-70,1.6462519404077707,0.808,0.446,3.509899781746345e-65,3,CD19
3.070253975086364e-68,0.854899671314385,0.972,0.928,1.12374365742136e-63,3,LAPTM5
8.93061637847985e-68,1.9165334813781685,0.661,0.265,3.26869490068741e-63,3,TSPAN3
9.30686510434809e-68,2.4586724684029506,0.44,0.1,3.406405696842444e-63,3,CD72
2.658287406623467e-67,1.5662793376161717,0.803,0.424,9.72959773698255e-63,3,POU2F2
1.3850767189639922e-66,2.6948887051499346,0.326,0.049,5.069519299080108e-62,3,SYT1
1.4031402543459012e-66,2.8816375857432224,0.358,0.064,5.135633644931433e-62,3,MS4A7
3.6838006451700307e-66,2.1661283693095403,0.663,0.277,1.3483078741386829e-61,3,LRMP
1.3040396233292905e-62,1.6135805823869513,0.759,0.356,4.772915425347536e-58,3,MEF2A
2.334730604573227e-61,1.8344713576145013,0.648,0.262,8.545347485798468e-57,3,PLEKHO1
6.60589155256397e-61,0.8381794771064079,0.948,0.91,2.4178223671539387e-56,3,TMSB4X
6.248296233369664e-59,1.1022894283524212,0.915,0.661,2.2869389043756307e-54,3,PTPRC
2.725576443733069e-58,1.9201913725239583,0.655,0.282,9.975882341707406e-54,3,LBH
2.4680797967618293e-55,1.360290039445382,0.837,0.622,9.033418864127972e-51,3,COTL1
4.509284661161673e-55,2.2827903463306987,0.435,0.119,1.6504432788317838e-50,3,CYTH4
5.506333946246159e-55,1.6240048030936292,0.785,0.471,2.0153732876655566e-50,3,LY6E
1.332388873683524e-54,1.7643214572998906,0.635,0.263,4.876676516569067e-50,3,NEAT1
1.3820197009684475e-54,1.1364171541202113,0.886,0.726,5.058330307514615e-50,3,LSP1
8.55060879557851e-53,2.683202489899006,0.324,0.067,3.1296083252696905e-48,3,CNFN
1.877365205308624e-52,1.821640873205658,0.516,0.168,6.871344387950095e-48,3,MX1
